call_id,call_date,time_recvd,time_left,call_duration_minutes,volunteer_id,reason_id,volunteer_name_raw,reason_name_raw,date_key,cleaning_notes
812890,2023-10-11,16:33:00,17:00:00,27,9515,2,Dakota Y,Supply Run,2023-10-11,""
812893,2023-10-12,08:10:00,08:24:00,14,9504,1,Riley A,Information,2023-10-12,""
812894,2023-10-12,08:22:00,08:51:00,29,9504,4,Riley A,Wayfinding,2023-10-12,""
812895,2023-10-12,10:03:00,10:31:00,28,9504,1,Riley A,Supply Run,2023-10-12,""
812896,2023-10-12,11:33:00,11:51:00,18,9504,1,Riley A,Wheelchair Assist,2023-10-12,""
812897,2023-10-12,11:25:00,11:58:00,33,9504,3,Riley A,Supply Run,2023-10-12,""
812898,2023-10-12,08:12:00,08:21:00,9,9504,8,Riley A,Supply Run,2023-10-12,""
812899,2023-10-12,11:07:00,11:26:00,19,9558,7,Casey L,Information,2023-10-12,""
812901,2023-10-12,09:48:00,10:25:00,37,9558,4,Casey L,Patient Support,2023-10-12,""
812904,2023-10-12,10:59:00,11:14:00,15,9558,6,Casey L,Escort,2023-10-12,""
812905,2023-10-12,10:55:00,11:19:00,24,9558,3,Casey L,Wayfinding,2023-10-12,""
812910,2023-10-12,16:38:00,17:00:00,22,9545,5,Skyler F,Supply Run,2023-10-12,""
812915,2023-10-13,10:54:00,11:29:00,35,9505,3,Cameron Z,Translation Support,2023-10-13,""
812916,2023-10-13,10:08:00,10:36:00,28,9505,4,Cameron Z,Escort,2023-10-13,""
812922,2023-10-13,08:26:00,08:41:00,15,9532,8,Avery W,Translation Support,2023-10-13,""
812924,2023-10-13,09:36:00,09:45:00,9,9532,5,Avery W,Information,2023-10-13,""
812925,2023-10-13,10:00:00,10:24:00,24,9532,4,Avery W,Supply Run,2023-10-13,""
812931,2023-10-16,11:43:00,12:00:00,17,9569,8,Riley D,Wayfinding,2023-10-16,""
812932,2023-10-16,09:35:00,10:08:00,33,9569,5,Riley D,Supply Run,2023-10-16,""
812934,2023-10-16,08:07:00,08:17:00,10,9569,3,Riley D,Translation Support,2023-10-16,""
812935,2023-10-16,08:24:00,08:58:00,34,9569,2,Riley D,Other,2023-10-16,""
812936,2023-10-16,08:50:00,09:24:00,34,9569,1,Riley D,Information,2023-10-16,""
812939,2023-10-16,16:16:00,16:56:00,40,9525,8,Harper Z,Escort,2023-10-16,""
812941,2023-10-16,14:25:00,14:57:00,32,9525,1,Harper Z,Supply Run,2023-10-16,""
812942,2023-10-16,15:12:00,15:38:00,26,9525,8,Harper Z,Wheelchair Assist,2023-10-16,""
812943,2023-10-16,15:36:00,15:51:00,15,9525,8,Harper Z,Wayfinding,2023-10-16,""
812946,2023-10-16,15:07:00,15:45:00,38,9558,3,Casey L,Information,2023-10-16,""
812949,2023-10-16,16:24:00,16:54:00,30,9558,3,Casey L,Translation Support,2023-10-16,""
812950,2023-10-16,15:41:00,16:16:00,35,9558,1,Casey L,Wheelchair Assist,2023-10-16,""
812960,2023-10-17,08:01:00,08:38:00,37,9555,8,Parker Z,Supply Run,2023-10-17,""
812961,2023-10-17,08:28:00,09:08:00,40,9555,6,Parker Z,Wayfinding,2023-10-17,""
812962,2023-10-17,11:24:00,12:00:00,36,9555,6,Parker Z,Other,2023-10-17,""
812963,2023-10-17,14:11:00,14:40:00,29,9522,5,Harper W,Other,2023-10-17,""
812969,2023-10-17,16:48:00,16:58:00,10,9566,2,Parker H,Other,2023-10-17,""
812971,2023-10-17,15:34:00,15:55:00,21,9566,8,Parker H,Translation Support,2023-10-17,""
812977,2023-10-18,11:11:00,11:20:00,9,9523,1,Casey M,Translation Support,2023-10-18,""
812981,2023-10-18,08:08:00,08:33:00,25,9511,3,Drew F,Patient Support,2023-10-18,""
812982,2023-10-18,10:42:00,11:12:00,30,9511,8,Drew F,Patient Support,2023-10-18,""
812987,2023-10-18,15:46:00,16:15:00,29,9567,2,Finley T,Supply Run,2023-10-18,""
812988,2023-10-18,13:06:00,13:45:00,39,9567,7,Finley T,Information,2023-10-18,""
812989,2023-10-18,15:22:00,15:56:00,34,9546,4,Taylor R,Translation Support,2023-10-18,""
812990,2023-10-18,13:58:00,14:14:00,16,9546,4,Taylor R,Other,2023-10-18,""
812992,2023-10-18,14:18:00,14:44:00,26,9546,1,Taylor R,Wayfinding,2023-10-18,""
812994,2023-10-19,08:10:00,08:34:00,24,9504,3,Riley A,Translation Support,2023-10-19,""
812995,2023-10-19,11:30:00,12:00:00,30,9504,3,Riley A,Wheelchair Assist,2023-10-19,""
812996,2023-10-19,11:29:00,11:50:00,21,9504,7,Riley A,Other,2023-10-19,""
812997,2023-10-19,10:21:00,10:57:00,36,9504,2,Riley A,Escort,2023-10-19,""
812999,2023-10-19,10:51:00,11:21:00,30,9504,3,Riley A,Other,2023-10-19,""
813001,2023-10-19,10:26:00,10:36:00,10,9532,5,Avery W,Information,2023-10-19,""
813003,2023-10-19,10:44:00,11:24:00,40,9532,2,Avery W,Patient Support,2023-10-19,""
813005,2023-10-19,08:57:00,09:20:00,23,9532,4,Avery W,Information,2023-10-19,""
813008,2023-10-19,16:37:00,16:48:00,11,9547,5,Rowan C,Wheelchair Assist,2023-10-19,""
813011,2023-10-19,16:15:00,16:30:00,15,9547,6,Rowan C,Patient Support,2023-10-19,""
813012,2023-10-19,15:26:00,15:45:00,19,9547,7,Rowan C,Wayfinding,2023-10-19,""
813014,2023-10-19,16:05:00,16:38:00,33,9547,3,Rowan C,Other,2023-10-19,""
813015,2023-10-19,15:25:00,15:32:00,7,9503,5,Cameron T,Supply Run,2023-10-19,""
813018,2023-10-19,13:20:00,13:29:00,9,9503,4,Cameron T,Other,2023-10-19,""
813019,2023-10-19,16:29:00,16:52:00,23,9503,2,Cameron T,Translation Support,2023-10-19,""
813021,2023-10-20,10:34:00,10:54:00,20,9571,5,Parker W,Escort,2023-10-20,""
813023,2023-10-20,11:07:00,11:28:00,21,9571,8,Parker W,Patient Support,2023-10-20,""
813026,2023-10-20,10:56:00,11:32:00,36,9571,6,Parker W,Supply Run,2023-10-20,""
813027,2023-10-20,08:43:00,09:04:00,21,9563,3,Finley L,Wheelchair Assist,2023-10-20,""
813028,2023-10-20,08:42:00,09:09:00,27,9563,8,Finley L,Wayfinding,2023-10-20,""
813034,2023-10-20,13:37:00,14:13:00,36,9570,4,Rowan T,Wheelchair Assist,2023-10-20,""
813039,2023-10-20,16:24:00,16:31:00,7,9509,1,Rowan F,Supply Run,2023-10-20,""
813046,2023-10-23,10:47:00,11:18:00,31,9555,3,Parker Z,Wayfinding,2023-10-23,""
813049,2023-10-23,08:28:00,09:07:00,39,9571,7,Parker W,Escort,2023-10-23,""
813057,2023-10-23,14:03:00,14:27:00,24,9548,8,Taylor C,Translation Support,2023-10-23,""
813061,2023-10-23,14:18:00,14:50:00,32,9548,7,Taylor C,Translation Support,2023-10-23,""
813062,2023-10-23,16:23:00,16:30:00,7,9548,2,Taylor C,Other,2023-10-23,""
813065,2023-10-23,15:31:00,15:39:00,8,9522,2,Harper W,Other,2023-10-23,""
813069,2023-10-24,08:00:00,08:39:00,39,9532,5,Avery W,Escort,2023-10-24,""
813072,2023-10-24,08:02:00,08:37:00,35,9532,8,Avery W,Translation Support,2023-10-24,""
813073,2023-10-24,10:19:00,10:52:00,33,9532,5,Avery W,Supply Run,2023-10-24,""
813076,2023-10-24,09:51:00,10:30:00,39,9525,8,Harper Z,Translation Support,2023-10-24,""
813078,2023-10-24,11:03:00,11:12:00,9,9525,1,Harper Z,Wayfinding,2023-10-24,""
813080,2023-10-24,13:04:00,13:20:00,16,9503,7,Cameron T,Wheelchair Assist,2023-10-24,""
813086,2023-10-25,11:42:00,12:00:00,18,9570,4,Rowan T,Wheelchair Assist,2023-10-25,""
813087,2023-10-25,15:49:00,16:29:00,40,9567,4,Finley T,Escort,2023-10-25,""
813088,2023-10-25,14:31:00,14:43:00,12,9567,8,Finley T,Supply Run,2023-10-25,""
813091,2023-10-25,15:48:00,16:04:00,16,9567,4,Finley T,Information,2023-10-25,""
813096,2023-10-25,16:22:00,16:43:00,21,9569,4,Riley D,Supply Run,2023-10-25,""
813097,2023-10-25,13:43:00,14:17:00,34,9569,4,Riley D,Wayfinding,2023-10-25,""
813100,2023-10-26,10:01:00,10:19:00,18,9505,2,Cameron Z,Wayfinding,2023-10-26,""
813101,2023-10-26,11:25:00,11:54:00,29,9505,7,Cameron Z,Wheelchair Assist,2023-10-26,""
813105,2023-10-26,10:51:00,11:08:00,17,9566,1,Parker H,Information,2023-10-26,""
813108,2023-10-26,13:06:00,13:20:00,14,9547,4,Rowan C,Supply Run,2023-10-26,""
813110,2023-10-26,13:33:00,13:55:00,22,9547,5,Rowan C,Escort,2023-10-26,""
813112,2023-10-26,16:17:00,16:43:00,26,9547,5,Rowan C,Wayfinding,2023-10-26,""
813114,2023-10-26,13:13:00,13:38:00,25,9515,3,Dakota Y,Patient Support,2023-10-26,""
813115,2023-10-26,16:44:00,17:00:00,16,9515,6,Dakota Y,Information,2023-10-26,""
813116,2023-10-26,15:19:00,15:43:00,24,9515,3,Dakota Y,Other,2023-10-26,""
813119,2023-10-27,10:05:00,10:44:00,39,9546,4,Taylor R,Information,2023-10-27,""
813122,2023-10-27,11:04:00,11:17:00,13,9546,1,Taylor R,Information,2023-10-27,""
813124,2023-10-27,10:47:00,11:17:00,30,9563,3,Finley L,Patient Support,2023-10-27,""
813130,2023-10-27,16:26:00,16:31:00,5,9504,3,Riley A,Supply Run,2023-10-27,""
813132,2023-10-27,15:39:00,15:59:00,20,9504,2,Riley A,Escort,2023-10-27,""
813133,2023-10-27,14:43:00,14:51:00,8,9504,3,Riley A,Wayfinding,2023-10-27,""
813134,2023-10-27,16:17:00,16:53:00,36,9560,3,Finley A,Wheelchair Assist,2023-10-27,""
813135,2023-10-27,15:38:00,16:12:00,34,9560,8,Finley A,Wheelchair Assist,2023-10-27,""
813136,2023-10-27,15:44:00,16:04:00,20,9560,8,Finley A,Escort,2023-10-27,""
813137,2023-10-27,14:52:00,14:57:00,5,9560,5,Finley A,Information,2023-10-27,""
813140,2023-10-30,08:28:00,08:37:00,9,9563,2,Finley L,Escort,2023-10-30,""
813142,2023-10-30,11:36:00,11:57:00,21,9563,6,Finley L,Wheelchair Assist,2023-10-30,""
813144,2023-10-30,09:58:00,10:05:00,7,9563,1,Finley L,Escort,2023-10-30,""
813145,2023-10-30,09:51:00,09:58:00,7,9563,1,Finley L,Translation Support,2023-10-30,""
813146,2023-10-30,11:33:00,12:00:00,27,9570,7,Rowan T,Wayfinding,2023-10-30,""
813149,2023-10-30,11:43:00,11:59:00,16,9570,1,Rowan T,Information,2023-10-30,""
813152,2023-10-30,13:16:00,13:48:00,32,9558,3,Casey L,Information,2023-10-30,""
813153,2023-10-30,15:10:00,15:26:00,16,9558,8,Casey L,Other,2023-10-30,""
813154,2023-10-30,13:27:00,14:05:00,38,9566,7,Parker H,Patient Support,2023-10-30,""
813157,2023-10-30,13:54:00,14:09:00,15,9566,2,Parker H,Wayfinding,2023-10-30,""
813159,2023-10-30,14:41:00,14:51:00,10,9566,5,Parker H,Other,2023-10-30,""
813160,2023-10-30,16:38:00,17:00:00,22,9566,4,Parker H,Wheelchair Assist,2023-10-30,""
813161,2023-10-31,08:47:00,08:59:00,12,9562,2,Riley X,Patient Support,2023-10-31,""
813162,2023-10-31,10:18:00,10:46:00,28,9562,4,Riley X,Wayfinding,2023-10-31,""
813163,2023-10-31,08:01:00,08:13:00,12,9562,1,Riley X,Other,2023-10-31,""
813164,2023-10-31,11:04:00,11:10:00,6,9562,5,Riley X,Other,2023-10-31,""
813167,2023-10-31,08:45:00,08:55:00,10,9531,8,Skyler F,Escort,2023-10-31,""
813168,2023-10-31,08:10:00,08:48:00,38,9531,8,Skyler F,Wayfinding,2023-10-31,""
813170,2023-10-31,11:14:00,11:29:00,15,9531,7,Skyler F,Escort,2023-10-31,""
813172,2023-10-31,13:44:00,13:55:00,11,9523,4,Casey M,Escort,2023-10-31,""
813174,2023-10-31,13:26:00,13:58:00,32,9523,4,Casey M,Wayfinding,2023-10-31,""
813176,2023-10-31,15:55:00,16:14:00,19,9523,8,Casey M,Patient Support,2023-10-31,""
813177,2023-10-31,13:49:00,14:03:00,14,9523,6,Casey M,Wayfinding,2023-10-31,""
813178,2023-10-31,15:53:00,16:20:00,27,9523,5,Casey M,Other,2023-10-31,""
813180,2023-10-31,15:17:00,15:46:00,29,9548,1,Taylor C,Escort,2023-10-31,""
813183,2023-10-31,13:36:00,14:11:00,35,9548,1,Taylor C,Escort,2023-10-31,""
813187,2023-11-01,08:45:00,08:59:00,14,9525,3,Harper Z,Wheelchair Assist,2023-11-01,""
813189,2023-11-01,08:05:00,08:37:00,32,9525,5,Harper Z,Wayfinding,2023-11-01,""
813191,2023-11-01,14:28:00,15:00:00,32,9515,3,Dakota Y,Information,2023-11-01,""
813192,2023-11-01,16:47:00,17:00:00,13,9515,6,Dakota Y,Wayfinding,2023-11-01,""
813193,2023-11-01,16:46:00,17:00:00,14,9515,8,Dakota Y,Other,2023-11-01,""
813194,2023-11-01,16:19:00,16:35:00,16,9515,7,Dakota Y,Other,2023-11-01,""
813195,2023-11-01,13:46:00,14:10:00,24,9515,8,Dakota Y,Wheelchair Assist,2023-11-01,""
813197,2023-11-01,13:01:00,13:28:00,27,9515,8,Dakota Y,Information,2023-11-01,""
813198,2023-11-02,09:42:00,09:54:00,12,9522,8,Harper W,Wayfinding,2023-11-02,""
813200,2023-11-02,09:33:00,10:09:00,36,9522,7,Harper W,Supply Run,2023-11-02,""
813203,2023-11-02,09:26:00,09:33:00,7,9560,4,Finley A,Patient Support,2023-11-02,""
813204,2023-11-02,10:29:00,10:52:00,23,9560,4,Finley A,Translation Support,2023-11-02,""
813205,2023-11-02,09:21:00,09:29:00,8,9560,3,Finley A,Information,2023-11-02,""
813208,2023-11-02,15:47:00,16:17:00,30,9567,5,Finley T,Translation Support,2023-11-02,""
813212,2023-11-03,09:22:00,09:43:00,21,9503,5,Cameron T,Escort,2023-11-03,""
813214,2023-11-03,09:58:00,10:19:00,21,9503,3,Cameron T,Translation Support,2023-11-03,""
813215,2023-11-03,11:10:00,11:18:00,8,9503,2,Cameron T,Translation Support,2023-11-03,""
813216,2023-11-03,10:51:00,11:25:00,34,9503,1,Cameron T,Translation Support,2023-11-03,""
813217,2023-11-03,11:01:00,11:24:00,23,9547,6,Rowan C,Escort,2023-11-03,""
813222,2023-11-03,09:28:00,09:37:00,9,9547,6,Rowan C,Other,2023-11-03,""
813225,2023-11-03,14:03:00,14:30:00,27,9504,1,Riley A,Information,2023-11-03,""
813226,2023-11-03,15:06:00,15:38:00,32,9504,5,Riley A,Supply Run,2023-11-03,""
813228,2023-11-03,15:17:00,15:34:00,17,9545,4,Skyler F,Information,2023-11-03,""
813229,2023-11-03,16:36:00,17:00:00,24,9545,4,Skyler F,Escort,2023-11-03,""
813232,2023-11-03,14:42:00,15:11:00,29,9545,6,Skyler F,Wayfinding,2023-11-03,""
813233,2023-11-06,09:31:00,10:01:00,30,9567,5,Finley T,Information,2023-11-06,""
813236,2023-11-06,11:01:00,11:34:00,33,9567,3,Finley T,Other,2023-11-06,""
813238,2023-11-06,14:22:00,14:33:00,11,9538,3,Jamie X,Other,2023-11-06,""
813240,2023-11-06,16:31:00,16:42:00,11,9538,6,Jamie X,Other,2023-11-06,""
813243,2023-11-06,15:18:00,15:51:00,33,9538,3,Jamie X,Wayfinding,2023-11-06,""
813244,2023-11-06,15:54:00,16:20:00,26,9566,2,Parker H,Wheelchair Assist,2023-11-06,""
813246,2023-11-06,14:05:00,14:16:00,11,9566,8,Parker H,Patient Support,2023-11-06,""
813248,2023-11-06,16:08:00,16:15:00,7,9566,3,Parker H,Wheelchair Assist,2023-11-06,""
813256,2023-11-07,10:50:00,11:28:00,38,9505,5,Cameron Z,Patient Support,2023-11-07,""
813265,2023-11-07,16:02:00,16:41:00,39,9570,3,Rowan T,Escort,2023-11-07,""
813268,2023-11-07,15:09:00,15:27:00,18,9532,3,Avery W,Patient Support,2023-11-07,""
813271,2023-11-07,14:11:00,14:33:00,22,9532,1,Avery W,Wayfinding,2023-11-07,""
813273,2023-11-07,13:14:00,13:33:00,19,9532,8,Avery W,Patient Support,2023-11-07,""
813275,2023-11-08,08:22:00,08:53:00,31,9548,7,Taylor C,Escort,2023-11-08,""
813277,2023-11-08,10:40:00,11:17:00,37,9548,2,Taylor C,Wayfinding,2023-11-08,""
813278,2023-11-08,10:11:00,10:37:00,26,9548,8,Taylor C,Supply Run,2023-11-08,""
813279,2023-11-08,09:10:00,09:36:00,26,9548,2,Taylor C,Supply Run,2023-11-08,""
813289,2023-11-08,13:03:00,13:09:00,6,9560,7,Finley A,Wheelchair Assist,2023-11-08,""
813296,2023-11-08,14:40:00,15:10:00,30,9563,6,Finley L,Other,2023-11-08,""
813297,2023-11-08,13:46:00,14:04:00,18,9563,5,Finley L,Escort,2023-11-08,""
813300,2023-11-09,10:54:00,11:34:00,40,9555,1,Parker Z,Wayfinding,2023-11-09,""
813302,2023-11-09,09:34:00,10:04:00,30,9555,6,Parker Z,Information,2023-11-09,""
813304,2023-11-09,10:44:00,11:13:00,29,9555,1,Parker Z,Patient Support,2023-11-09,""
813308,2023-11-09,11:00:00,11:31:00,31,9511,7,Drew F,Translation Support,2023-11-09,""
813309,2023-11-09,11:11:00,11:38:00,27,9511,3,Drew F,Wheelchair Assist,2023-11-09,""
813310,2023-11-09,08:47:00,09:22:00,35,9511,7,Drew F,Translation Support,2023-11-09,""
813311,2023-11-09,08:33:00,08:58:00,25,9511,8,Drew F,Patient Support,2023-11-09,""
813315,2023-11-09,14:48:00,14:53:00,5,9525,3,Harper Z,Supply Run,2023-11-09,""
813317,2023-11-09,14:34:00,15:00:00,26,9525,6,Harper Z,Wayfinding,2023-11-09,""
813319,2023-11-09,14:17:00,14:48:00,31,9571,7,Parker W,Escort,2023-11-09,""
813323,2023-11-09,13:30:00,13:39:00,9,9571,7,Parker W,Other,2023-11-09,""
813330,2023-11-10,08:04:00,08:13:00,9,9504,1,Riley A,Information,2023-11-10,""
813334,2023-11-10,09:36:00,09:49:00,13,9504,6,Riley A,Escort,2023-11-10,""
813335,2023-11-10,13:49:00,14:21:00,32,9546,2,Taylor R,Supply Run,2023-11-10,""
813338,2023-11-10,16:45:00,17:00:00,15,9546,8,Taylor R,Escort,2023-11-10,""
813340,2023-11-10,15:14:00,15:33:00,19,9546,2,Taylor R,Information,2023-11-10,""
813349,2023-11-13,10:14:00,10:38:00,24,9515,3,Dakota Y,Patient Support,2023-11-13,""
813353,2023-11-13,10:23:00,10:43:00,20,9515,7,Dakota Y,Other,2023-11-13,""
813355,2023-11-13,08:37:00,08:52:00,15,9515,8,Dakota Y,Wheelchair Assist,2023-11-13,""
813357,2023-11-13,08:39:00,08:50:00,11,9522,5,Harper W,Supply Run,2023-11-13,""
813359,2023-11-13,10:25:00,10:45:00,20,9522,6,Harper W,Wayfinding,2023-11-13,""
813360,2023-11-13,10:02:00,10:26:00,24,9522,3,Harper W,Patient Support,2023-11-13,""
813361,2023-11-13,10:06:00,10:33:00,27,9522,8,Harper W,Supply Run,2023-11-13,""
813372,2023-11-13,14:48:00,15:27:00,39,9562,7,Riley X,Patient Support,2023-11-13,""
813374,2023-11-14,08:49:00,09:12:00,23,9563,8,Finley L,Information,2023-11-14,""
813380,2023-11-14,11:05:00,11:36:00,31,9569,3,Riley D,Patient Support,2023-11-14,""
813382,2023-11-14,09:39:00,10:13:00,34,9569,1,Riley D,Other,2023-11-14,""
813384,2023-11-14,11:46:00,12:00:00,14,9569,8,Riley D,Supply Run,2023-11-14,""
813386,2023-11-14,08:08:00,08:35:00,27,9569,8,Riley D,Translation Support,2023-11-14,""
813389,2023-11-14,13:51:00,14:03:00,12,9503,7,Cameron T,Escort,2023-11-14,""
813391,2023-11-14,15:56:00,16:24:00,28,9523,1,Casey M,Escort,2023-11-14,""
813406,2023-11-15,11:41:00,12:00:00,19,9547,1,Rowan C,Wheelchair Assist,2023-11-15,""
813407,2023-11-15,09:07:00,09:33:00,26,9547,5,Rowan C,Patient Support,2023-11-15,""
813409,2023-11-15,14:02:00,14:32:00,30,9531,7,Skyler F,Patient Support,2023-11-15,""
813412,2023-11-15,15:08:00,15:24:00,16,9531,8,Skyler F,Wayfinding,2023-11-15,""
813414,2023-11-15,16:00:00,16:19:00,19,9546,7,Taylor R,Supply Run,2023-11-15,""
813415,2023-11-15,16:32:00,16:42:00,10,9546,6,Taylor R,Supply Run,2023-11-15,""
813425,2023-11-16,15:38:00,16:18:00,40,9558,7,Casey L,Patient Support,2023-11-16,""
813426,2023-11-16,14:47:00,15:17:00,30,9558,1,Casey L,Translation Support,2023-11-16,""
813431,2023-11-16,15:39:00,16:11:00,32,9527,6,Cameron H,Information,2023-11-16,""
813433,2023-11-16,14:22:00,14:48:00,26,9527,7,Cameron H,Supply Run,2023-11-16,""
813434,2023-11-17,08:19:00,08:56:00,37,9560,2,Finley A,Patient Support,2023-11-17,""
813439,2023-11-17,11:10:00,11:41:00,31,9560,6,Finley A,Wheelchair Assist,2023-11-17,""
813443,2023-11-17,09:24:00,09:45:00,21,9525,2,Harper Z,Wheelchair Assist,2023-11-17,""
813444,2023-11-17,10:55:00,11:11:00,16,9525,5,Harper Z,Patient Support,2023-11-17,""
813445,2023-11-17,11:32:00,12:00:00,28,9525,7,Harper Z,Other,2023-11-17,""
813448,2023-11-17,14:14:00,14:53:00,39,9509,6,Rowan F,Escort,2023-11-17,""
813456,2023-11-17,16:34:00,16:57:00,23,9545,8,Skyler F,Supply Run,2023-11-17,""
813457,2023-11-20,10:41:00,11:18:00,37,9560,7,Finley A,Wayfinding,2023-11-20,""
813461,2023-11-20,10:11:00,10:27:00,16,9560,2,Finley A,Other,2023-11-20,""
813463,2023-11-20,08:03:00,08:35:00,32,9523,6,Casey M,Supply Run,2023-11-20,""
813467,2023-11-20,11:08:00,11:17:00,9,9523,2,Casey M,Escort,2023-11-20,""
813469,2023-11-20,15:42:00,16:20:00,38,9509,3,Rowan F,Patient Support,2023-11-20,""
813471,2023-11-20,13:04:00,13:43:00,39,9509,2,Rowan F,Other,2023-11-20,""
813474,2023-11-20,14:28:00,15:04:00,36,9548,1,Taylor C,Supply Run,2023-11-20,""
813475,2023-11-20,13:17:00,13:43:00,26,9548,3,Taylor C,Supply Run,2023-11-20,""
813477,2023-11-20,15:51:00,16:09:00,18,9548,8,Taylor C,Patient Support,2023-11-20,""
813478,2023-11-21,11:43:00,12:00:00,17,9511,6,Drew F,Supply Run,2023-11-21,""
813480,2023-11-21,08:37:00,09:12:00,35,9511,4,Drew F,Wayfinding,2023-11-21,""
813482,2023-11-21,16:20:00,16:33:00,13,9525,6,Harper Z,Wheelchair Assist,2023-11-21,""
813485,2023-11-21,16:12:00,16:21:00,9,9525,2,Harper Z,Escort,2023-11-21,""
813492,2023-11-21,15:32:00,16:04:00,32,9562,6,Riley X,Translation Support,2023-11-21,""
813493,2023-11-22,09:19:00,09:37:00,18,9503,7,Cameron T,Translation Support,2023-11-22,""
813497,2023-11-22,11:28:00,11:37:00,9,9527,5,Cameron H,Wayfinding,2023-11-22,""
813498,2023-11-22,08:08:00,08:19:00,11,9527,3,Cameron H,Information,2023-11-22,""
813499,2023-11-22,11:40:00,11:51:00,11,9527,5,Cameron H,Wheelchair Assist,2023-11-22,""
813502,2023-11-22,13:00:00,13:28:00,28,9566,2,Parker H,Information,2023-11-22,""
813507,2023-11-22,16:44:00,17:00:00,16,9555,2,Parker Z,Wheelchair Assist,2023-11-22,""
813508,2023-11-22,15:12:00,15:19:00,7,9555,5,Parker Z,Patient Support,2023-11-22,""
813511,2023-11-23,10:26:00,10:48:00,22,9531,8,Skyler F,Information,2023-11-23,""
813514,2023-11-23,09:53:00,10:03:00,10,9531,1,Skyler F,Wheelchair Assist,2023-11-23,""
813518,2023-11-23,08:36:00,08:46:00,10,9522,7,Harper W,Translation Support,2023-11-23,""
813521,2023-11-23,15:25:00,15:30:00,5,9558,8,Casey L,Escort,2023-11-23,""
813527,2023-11-24,09:24:00,09:56:00,32,9563,6,Finley L,Wayfinding,2023-11-24,""
813530,2023-11-24,08:38:00,08:43:00,5,9563,8,Finley L,Wayfinding,2023-11-24,""
813538,2023-11-24,16:38:00,17:00:00,22,9547,5,Rowan C,Other,2023-11-24,""
813541,2023-11-27,10:07:00,10:33:00,26,9505,2,Cameron Z,Wheelchair Assist,2023-11-27,""
813542,2023-11-27,11:37:00,11:51:00,14,9505,2,Cameron Z,Escort,2023-11-27,""
813556,2023-11-27,13:58:00,14:31:00,33,9560,6,Finley A,Patient Support,2023-11-27,""
813557,2023-11-27,16:35:00,16:44:00,9,9560,8,Finley A,Supply Run,2023-11-27,""
813558,2023-11-27,15:23:00,15:54:00,31,9560,1,Finley A,Escort,2023-11-27,""
813561,2023-11-28,11:18:00,11:52:00,34,9503,1,Cameron T,Wayfinding,2023-11-28,""
813565,2023-11-28,13:18:00,13:57:00,39,9547,6,Rowan C,Translation Support,2023-11-28,""
813566,2023-11-28,15:57:00,16:03:00,6,9547,3,Rowan C,Information,2023-11-28,""
813567,2023-11-28,15:04:00,15:19:00,15,9547,7,Rowan C,Supply Run,2023-11-28,""
813569,2023-11-28,16:32:00,16:53:00,21,9562,4,Riley X,Supply Run,2023-11-28,""
813570,2023-11-28,14:34:00,14:52:00,18,9562,8,Riley X,Other,2023-11-28,""
813575,2023-11-29,08:31:00,08:48:00,17,9509,4,Rowan F,Information,2023-11-29,""
813576,2023-11-29,11:45:00,12:00:00,15,9509,1,Rowan F,Wayfinding,2023-11-29,""
813579,2023-11-29,10:14:00,10:37:00,23,9548,1,Taylor C,Wheelchair Assist,2023-11-29,""
813580,2023-11-29,09:31:00,09:45:00,14,9548,6,Taylor C,Patient Support,2023-11-29,""
813583,2023-11-29,15:28:00,15:41:00,13,9555,3,Parker Z,Other,2023-11-29,""
813585,2023-11-29,13:03:00,13:20:00,17,9555,7,Parker Z,Wheelchair Assist,2023-11-29,""
813589,2023-11-29,13:57:00,14:08:00,11,9523,3,Casey M,Translation Support,2023-11-29,""
813591,2023-11-29,13:25:00,13:47:00,22,9523,4,Casey M,Information,2023-11-29,""
813596,2023-11-30,09:56:00,10:08:00,12,9571,3,Parker W,Information,2023-11-30,""
813601,2023-11-30,09:57:00,10:28:00,31,9570,2,Rowan T,Information,2023-11-30,""
813602,2023-11-30,11:31:00,11:59:00,28,9570,5,Rowan T,Wheelchair Assist,2023-11-30,""
813603,2023-11-30,09:39:00,09:46:00,7,9570,2,Rowan T,Escort,2023-11-30,""
813605,2023-11-30,14:01:00,14:26:00,25,9515,4,Dakota Y,Escort,2023-11-30,""
813607,2023-11-30,14:04:00,14:20:00,16,9515,2,Dakota Y,Information,2023-11-30,""
813615,2023-12-01,09:19:00,09:36:00,17,9504,7,Riley A,Wheelchair Assist,2023-12-01,""
813616,2023-12-01,10:28:00,11:02:00,34,9504,1,Riley A,Escort,2023-12-01,""
813617,2023-12-01,10:48:00,11:07:00,19,9504,5,Riley A,Information,2023-12-01,""
813621,2023-12-01,11:33:00,11:56:00,23,9504,3,Riley A,Translation Support,2023-12-01,""
813622,2023-12-01,08:47:00,08:54:00,7,9504,2,Riley A,Information,2023-12-01,""
813623,2023-12-01,08:51:00,09:04:00,13,9504,4,Riley A,Supply Run,2023-12-01,""
813625,2023-12-01,11:07:00,11:13:00,6,9569,6,Riley D,Escort,2023-12-01,""
813628,2023-12-01,08:32:00,08:59:00,27,9569,8,Riley D,Translation Support,2023-12-01,""
813629,2023-12-01,09:29:00,09:52:00,23,9569,6,Riley D,Escort,2023-12-01,""
